site,refMLH,refHesperia,text,municipality,province,material,medium,writing_direction,technique,signary,dual_system,separators,dating,municipality_latitude,municipality_longitude,province_latitude,province_longitude,dating_min,dating_max,dating_mean,dating_width,clean_text,material_cat,material_cat_code,medium_cat,medium_cat_code,writing_direction_cat_code,technique_cat,technique_cat_code,signary_cat,signary_cat_code,dual_system_cat,dual_system_cat_code,separators_cat,separators_cat_code
Ger Z3,B.,GI.01.04,urtalike,Ger,Girona,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,ss. II-I aC,42.41127149,1.84395105,42.17,2.67,-200.0,-1.0,-100.5,199.0,urdalige,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
Desconocido,C.,GI.00.01,a) baitolo b) baitolo,Comarca del Alt Empordà,Girona,PLOMO,Cepo de ancla,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,Siglo I a.C.,42.2678359,2.96027805,42.17,2.67,-100.0,-1.0,-50.5,99.0,baidolo,PLOMO,3,MISC.,6,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
Desconocido,C.,GI.00.01,a) baitolo b) baitolo,Comarca del Alt Empordà,Girona,PLOMO,Cepo de ancla,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,Siglo I a.C.,42.2678359,2.96027805,42.17,2.67,-100.0,-1.0,-50.5,99.0,baidolo,PLOMO,3,MISC.,6,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
El Pico de Los Ajos,F.,V.13.07,t̲o̲řa̲ibeleś de:teřa̱rgeida:kutuŕ,Yátova,Valencia,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,7 y 5 puntos,Siglo II - principios s. I a.C.,39.38451438,-0.80828078,39.48,-0.38,-200.0,-1.0,-100.5,199.0,t̲o̲řa̲ibeleś de:teřa̱rgeida:kutuŕ,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,MIXED,5
Puig Castellar de Biosca,D.,L.26.01,taban,Biosca,Lleida,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,180-120 aC,41.84199211,1.35875237,42.0,1.17,-180.0,-120.0,-150.0,60.0,daban,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
El Castellet de Banyoles,C.,T.07.12,banduleis eiar,Tivissa,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,,LEVANTINO,NO DUAL,CARECE,Entre finales del s. III aC y el primer cuarto del s. I aC,41.043382,0.73207763,41.17,1.0,-221.0,-76.0,-148.5,145.0,banduleis eiar,PLOMO,3,LAMINA/PLANCHA,2,1,,5,LEVANTINO,1,NO DUAL,1,CARECE,1
El Castellet de Banyoles,C.,T.07.13,a) ]+[ ]+ata[ ]+r´[ ]r´+[ b) ]+iko+[ ]+sen+[,Tivissa,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,,LEVANTINO,NO DUAL,CARECE,,41.043382,0.73207763,41.17,1.0,-500.0,120.0,-190.0,620.0,]+[ ]+ada[ ]+r ́[ ]r ́+[,PLOMO,3,LAMINA/PLANCHA,2,1,,5,LEVANTINO,1,NO DUAL,1,CARECE,1
El Castellet de Banyoles,C.,T.07.13,a) ]+[ ]+ata[ ]+r´[ ]r´+[ b) ]+iko+[ ]+sen+[,Tivissa,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,,LEVANTINO,NO DUAL,CARECE,,41.043382,0.73207763,41.17,1.0,-500.0,120.0,-190.0,620.0,]+igo+[ ]+sen+[,PLOMO,3,LAMINA/PLANCHA,2,1,,5,LEVANTINO,1,NO DUAL,1,CARECE,1
Masies de Sant Miquel,C.,T.22.01,[---]: tia+++[-]de:uske[---]++[---] [---]+: tiaguge:tautini:tiaguge:[---]++iŕ[---] [---]etiŕs:śorbaratiagu:baŕdebiśgaŕtin+[---] [---]ia:ḿbaḿse:edeśigi:gauŕangi:tigirselgi:ḿba[---] [---]se[---]edeśigi [:][-]uŕe:u+i+[:]goroigi[---] [---]+[---]n+[-]+[---]+e+[---],Banyeres del Penedès,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,,LEVANTINO,DUAL,DOS PUNTOS,Último cuarto del siglo III a. C.,41.28011264,1.58024883,41.17,1.0,-226.0,-202.0,-214.0,24.0,[---]: tia++++de:uske[---]++[---] [---]+: tiaguge:tautini:tiaguge:[---]++iŕ[---] [---]etiŕs:śorbaratiagu:baŕdebiśgaŕtin+[---] [---]ia:ḿbaḿse:edeśigi:gauŕangi:tigirselgi:ḿba[---] [---]se[---]edeśigi :+uŕe:u+i+:goroigi[---] [---]+[---]n+++[---]+e+[---],PLOMO,3,LAMINA/PLANCHA,2,1,,5,LEVANTINO,1,DUAL,2,DOS PUNTOS,3
Masies de Sant Miquel,C.,T.22.02,"a) ++mi+ś+ b) +tiba++++,",Banyeres del Penedès,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,Último cuarto del siglo III a. C.,41.28011264,1.58024883,41.17,1.0,-226.0,-202.0,-214.0,24.0,++mi+ś+,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
Masies de Sant Miquel,C.,T.22.02,"a) ++mi+ś+ b) +tiba++++,",Banyeres del Penedès,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,Último cuarto del siglo III a. C.,41.28011264,1.58024883,41.17,1.0,-226.0,-202.0,-214.0,24.0,+diba++++,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
El Castellet de Banyoles,C.,T.07.14,kuḿ,Tivissa,Tarragona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,IMPRESO,LEVANTINO,NO DUAL,CARECE,Último cuarto del siglo III aC.,41.043382,0.73207763,41.17,1.0,-226.0,-202.0,-214.0,24.0,guḿ,PLOMO,3,LAMINA/PLANCHA,2,1,IMPRESO,3,LEVANTINO,1,NO DUAL,1,CARECE,1
Desconocido,C.,B.00.01,Cara A: [–––]+kati++[–––] [–––]tusbar:selgi[–––] [–––]iunstir:[–––] [–––]ne:etei+[–––] [–––]kilatiba[–––] [–––]+nika:i[–––] [–––]elgibas[–––] [–––]ukil+[–––] Cara B: [–––]selgi[–––] [–––]sikai[–––] [–––]++bi++[–––] [–––]+se[–––] [–––]+ta+[–––],Desconocido,Barcelona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,DOS PUNTOS,Paleográfica. Escritura no-dual.,41.69252892333245,1.1002530106201265,41.45,2.08,-500.0,120.0,-190.0,620.0,[---]+gadi++[---] [---]dusbar:selgi[---] [---]iunsdir:[---] [---]ne:edei+[---] [---]giladiba[---] [---]+niga:i[---] [---]elgibas[---] [---]ugil+[---],PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,DOS PUNTOS,3
Desconocido,C.,B.00.01,Cara A: [–––]+kati++[–––] [–––]tusbar:selgi[–––] [–––]iunstir:[–––] [–––]ne:etei+[–––] [–––]kilatiba[–––] [–––]+nika:i[–––] [–––]elgibas[–––] [–––]ukil+[–––] Cara B: [–––]selgi[–––] [–––]sikai[–––] [–––]++bi++[–––] [–––]+se[–––] [–––]+ta+[–––],Desconocido,Barcelona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,DOS PUNTOS,Paleográfica. Escritura no-dual.,41.69252892333245,1.1002530106201265,41.45,2.08,-500.0,120.0,-190.0,620.0,[---]selgi[---] [---]sigai[---] [---]++bi++[---] [---]+se[---] [---]+da+[---],PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,DOS PUNTOS,3
Desconocido,C.,B.00.02,Cara A: belar:[–––] bastokee:s[–––] sai:eka[–––] naikie:ba[–––] +e+n:++[–––] +++[–]++ Cara B: [–––]+ŕuni [–––]+:sokaban : [–––]iuskikauŕ [–––]ilir [–––]+ar+ [–––],Desconocido,Barcelona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,Paleográfica. Escritura no-dual.,41.69252892333245,1.1002530106201265,41.45,2.08,-500.0,120.0,-190.0,620.0,belar:[---] basdogee:s[---] sai:ega[---] naigie:ba[---] +e+n:++[---] ++++++,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Desconocido,C.,B.00.02,Cara A: belar:[–––] bastokee:s[–––] sai:eka[–––] naikie:ba[–––] +e+n:++[–––] +++[–]++ Cara B: [–––]+ŕuni [–––]+:sokaban : [–––]iuskikauŕ [–––]ilir [–––]+ar+ [–––],Desconocido,Barcelona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,Paleográfica. Escritura no-dual.,41.69252892333245,1.1002530106201265,41.45,2.08,-500.0,120.0,-190.0,620.0,[---]+ŕuni [---]+:sogaban : [---]iusgigauŕ [---]ilir [---]+ar+ [---],PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Empúries,C.01.24.SUP = EMP I,GI.10.11,A: [ne]i̲tin:i̲u̲n̲stir:daut̲igode:ka[tul] [a]t̲ieś̱nitiŕad̲a̱n:biuŕdigiseṉ: beŕisetidiaḏi̱ṉ:nigokadiaṟ́i̱b̲a̱ṉi̱: tuŕgosbetan:uskaṟ́e:tieka:ult̲idig̲i̲k̲a̲ [:] e̱ŕk̲u̱baśka:bind̲u̲ŕgeska:ai̱dutigerka:uge i̱ta:tiŕadisugiḵa̱:itigodesun:goro̱ṉg̱e̱ tiekaa̱:sitiŕa̱ḵa̱ŕgaṉ:nigogai̱aḏa̱i [:] is:beŕdeige:i̱duŕudaṉ:lebosḇa̱iṯa̱n[-]r batiŕe̱ [:] kaŕideŕitan B-I: śalir:i+++++:bandeŕo̱[ka] n:tinebedaṉ:banitiŕa̱daṉ salager:idiŕogedetan:iŕi ka:iunstirika:sigide:basir B-II: katulatien,L'Escala,Girona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,DOS PUNTOS,Finales s. III - comienzos s. II a.C.,42.12467235,3.13299609,42.17,2.67,-221.0,-181.0,-201.0,40.0,nei̲tin:i̲u̲n̲stir:daut̲igode:katul at̲ieś̱nitiŕad̲a̱n:biuŕdigiseṉ: beŕisetidiaḏi̱ṉ:nigokadiaṟ́i̱b̲a̱ṉi̱: tuŕgosbetan:uskaṟ́e:tieka:ult̲idig̲i̲k̲a̲ : e̱ŕk̲u̱baśka:bind̲u̲ŕgeska:ai̱dutigerka:uge i̱ta:tiŕadisugiḵa̱:itigodesun:goro̱ṉg̱e̱ tiekaa̱:sitiŕa̱ḵa̱ŕgaṉ:nigogai̱aḏa̱i : is:beŕdeige:i̱duŕudaṉ:lebosḇa̱iṯa̱n+r batiŕe̱ : kaŕideŕitan,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,DOS PUNTOS,3
Empúries,C.01.24.SUP = EMP I,GI.10.11,A: [ne]i̲tin:i̲u̲n̲stir:daut̲igode:ka[tul] [a]t̲ieś̱nitiŕad̲a̱n:biuŕdigiseṉ: beŕisetidiaḏi̱ṉ:nigokadiaṟ́i̱b̲a̱ṉi̱: tuŕgosbetan:uskaṟ́e:tieka:ult̲idig̲i̲k̲a̲ [:] e̱ŕk̲u̱baśka:bind̲u̲ŕgeska:ai̱dutigerka:uge i̱ta:tiŕadisugiḵa̱:itigodesun:goro̱ṉg̱e̱ tiekaa̱:sitiŕa̱ḵa̱ŕgaṉ:nigogai̱aḏa̱i [:] is:beŕdeige:i̱duŕudaṉ:lebosḇa̱iṯa̱n[-]r batiŕe̱ [:] kaŕideŕitan B-I: śalir:i+++++:bandeŕo̱[ka] n:tinebedaṉ:banitiŕa̱daṉ salager:idiŕogedetan:iŕi ka:iunstirika:sigide:basir B-II: katulatien,L'Escala,Girona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,DOS PUNTOS,Finales s. III - comienzos s. II a.C.,42.12467235,3.13299609,42.17,2.67,-221.0,-181.0,-201.0,40.0,śalir:i+++++:bandeŕo̱ka n:tinebedaṉ:banitiŕa̱daṉ salager:idiŕogedetan:iŕi ka:iunstirika:sigide:basir,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,DOS PUNTOS,3
Empúries,C.01.24.SUP = EMP I,GI.10.11,A: [ne]i̲tin:i̲u̲n̲stir:daut̲igode:ka[tul] [a]t̲ieś̱nitiŕad̲a̱n:biuŕdigiseṉ: beŕisetidiaḏi̱ṉ:nigokadiaṟ́i̱b̲a̱ṉi̱: tuŕgosbetan:uskaṟ́e:tieka:ult̲idig̲i̲k̲a̲ [:] e̱ŕk̲u̱baśka:bind̲u̲ŕgeska:ai̱dutigerka:uge i̱ta:tiŕadisugiḵa̱:itigodesun:goro̱ṉg̱e̱ tiekaa̱:sitiŕa̱ḵa̱ŕgaṉ:nigogai̱aḏa̱i [:] is:beŕdeige:i̱duŕudaṉ:lebosḇa̱iṯa̱n[-]r batiŕe̱ [:] kaŕideŕitan B-I: śalir:i+++++:bandeŕo̱[ka] n:tinebedaṉ:banitiŕa̱daṉ salager:idiŕogedetan:iŕi ka:iunstirika:sigide:basir B-II: katulatien,L'Escala,Girona,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,DOS PUNTOS,Finales s. III - comienzos s. II a.C.,42.12467235,3.13299609,42.17,2.67,-221.0,-181.0,-201.0,40.0,katulatien,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,DOS PUNTOS,3
Ilduro II (Can Canal),C.,B.44.47,]ta[,Cabrera de Mar,Barcelona,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,100aC,41.52804539,2.39258336,41.45,2.08,-100.0,-100.0,-100.0,0.0,]da[,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Ilduro II (Can Canal),C.,B.44.48,]a[,Cabrera de Mar,Barcelona,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,100 aC,41.52804539,2.39258336,41.45,2.08,-100.0,-100.0,-100.0,0.0,]a[,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Ger Z4,B.,GI.01.03b,karteIII,Ger,Girona,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,42.41127149,1.84395105,42.17,2.67,-500.0,120.0,-190.0,620.0,gardeIII,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Ger Z4,B.,GI.01.03c,karteIII,Ger,Girona,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,42.41127149,1.84395105,42.17,2.67,-500.0,120.0,-190.0,620.0,gardeIII,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Ger Z4,B.,GI.01.03d,karteIII,Ger,Girona,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,42.41127149,1.84395105,42.17,2.67,-500.0,120.0,-190.0,620.0,gardeIII,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
La Tor de Querol Z4,B.,PYO.03.02i (.03),a̱o,La Tor de Querol,Pyrénées-Orientales,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,42.473018942,1.873123882,42.5,2.75,-500.0,120.0,-190.0,620.0,a̱o,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
La Tor de Querol Z4,B.,PYO.03.02j (.03),tikanale,La Tor de Querol,Pyrénées-Orientales,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,42.473018942,1.873123882,42.5,2.75,-500.0,120.0,-190.0,620.0,tikanale,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
Osséja Z9,B.23.,PYO.07.39b,osotureadinelatosoḿbaŕkin,Osséja,Pyrénées-Orientales,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,42.395193885,1.997072274,42.5,2.75,-500.0,120.0,-190.0,620.0,osotureadinelatosoḿbaŕkin,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
El Vilar,C.,T.03.05,]r[---]bekobo+[c1/2]r · kuni · baika · kutan,Valls,Tarragona,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,1 punto,Finales del s. III aC (ante quem),41.2838885,1.2473842,41.17,1.0,-221.0,-202.0,-211.5,19.0,]r[---]begobo+[---]r · guni · baiga · gudan,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,MISC.,7
Desconocido,G.,A.00.01,A1: sakaŕaŕgi:sadugelur:uŕkebeŕśe:baidesbaiduŕ A2: istabansgetuřun:bilosḿilun:niosildiř:bilosnḿildiř:kontaŕ- [---]kebeŕś:istaban:saŕsiŕśintaliger:baibeŕkegetuřurtařaŕger B: inkařistanur:biuŕboloŕ:beiriar:niosiltun:tortin:bilosḿil- un:baibege:beśgaldai:leigeuborařeukun:leigenikansar:uřge- {dage}dageř,Xàbia,Alicante,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,TRES PUNTOS,,38.78906246,0.163523555,38.5,-0.5,-500.0,120.0,-190.0,620.0,sakaŕaŕgi:sadugelur:uŕkebeŕśe:baidesbaiduŕ,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,TRES PUNTOS,4
Desconocido,G.,A.00.01,A1: sakaŕaŕgi:sadugelur:uŕkebeŕśe:baidesbaiduŕ A2: istabansgetuřun:bilosḿilun:niosildiř:bilosnḿildiř:kontaŕ- [---]kebeŕś:istaban:saŕsiŕśintaliger:baibeŕkegetuřurtařaŕger B: inkařistanur:biuŕboloŕ:beiriar:niosiltun:tortin:bilosḿil- un:baibege:beśgaldai:leigeuborařeukun:leigenikansar:uřge- {dage}dageř,Xàbia,Alicante,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,TRES PUNTOS,,38.78906246,0.163523555,38.5,-0.5,-500.0,120.0,-190.0,620.0,istabansgetuřun:bilosḿilun:niosildiř:bilosnḿildiř:kontaŕ[---]kebeŕś:istaban:saŕsiŕśintaliger:baibeŕkegetuřurtařaŕger,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,TRES PUNTOS,4
Desconocido,G.,A.00.01,A1: sakaŕaŕgi:sadugelur:uŕkebeŕśe:baidesbaiduŕ A2: istabansgetuřun:bilosḿilun:niosildiř:bilosnḿildiř:kontaŕ- [---]kebeŕś:istaban:saŕsiŕśintaliger:baibeŕkegetuřurtařaŕger B: inkařistanur:biuŕboloŕ:beiriar:niosiltun:tortin:bilosḿil- un:baibege:beśgaldai:leigeuborařeukun:leigenikansar:uřge- {dage}dageř,Xàbia,Alicante,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,TRES PUNTOS,,38.78906246,0.163523555,38.5,-0.5,-500.0,120.0,-190.0,620.0,inkařistanur:biuŕboloŕ:beiriar:niosiltun:tortin:bilosḿilun:baibege:beśgaldai:leigeuborařeukun:leigenikansar:uřgedageř,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,TRES PUNTOS,4
El Tossal de Sant Miquel,F.13,V.06.109,A:]loŕiske[ŕ?]:++ kuen[ B:++lâkun [ / [---] +:+[,Liria / Llíria,Valencia,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,39.62586366,-0.59442849,39.48,-0.38,-500.0,120.0,-190.0,620.0,]loŕiskeŕ:++ kuen[,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
El Tossal de Sant Miquel,F.13,V.06.109,A:]loŕiske[ŕ?]:++ kuen[ B:++lâkun [ / [---] +:+[,Liria / Llíria,Valencia,PLOMO,LAMINA/PLANCHA,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,39.62586366,-0.59442849,39.48,-0.38,-500.0,120.0,-190.0,620.0,++lâkun [ [---] +:+[,PLOMO,3,LAMINA/PLANCHA,2,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
El Tossal de Sant Miquel,F.13,V.06.110,ilereŕbatereugi,Liria / Llíria,Valencia,PLOMO,,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,39.62586366,-0.59442849,39.48,-0.38,-500.0,120.0,-190.0,620.0,ilereŕbatereugi,PLOMO,3,,9,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
Charco Negro,F.,V.01.02,(])bankuŕsban,Sinarcas,Valencia,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,DUAL,,,39.73421426,-1.23094428,39.48,-0.38,-500.0,120.0,-190.0,620.0,]bankuŕsban,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,DUAL,2,,2
Pech Maho,B.07.,AUD.05.58,kelti[,Sigean,Aude,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,43.039590728,2.981175918,43.08,2.42,-500.0,120.0,-190.0,620.0,geldi[,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Pech Maho,B.07.,AUD.05.60,śo,Sigean,Aude,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,43.039590728,2.981175918,43.08,2.42,-500.0,120.0,-190.0,620.0,śo,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Pech Maho,B.07.,AUD.05.61,tolokonḿ[i,Sigean,Aude,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,43.039590728,2.981175918,43.08,2.42,-500.0,120.0,-190.0,620.0,dologonḿ[i,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Pech Maho,B.07.,AUD.05.62,]kaiiś,Sigean,Aude,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,43.039590728,2.981175918,43.08,2.42,-500.0,120.0,-190.0,620.0,]gaiiś,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Baetulo,C.,B.41.47,be II / baitolo,Badalona,Barcelona,PLOMO,Monetiforme,DEXTROGIRA,IMPRESO,LEVANTINO,NO DUAL,,,41.45262481,2.24625368,41.45,2.08,-500.0,120.0,-190.0,620.0,be II baidolo,PLOMO,3,MONETIFORME,17,1,IMPRESO,3,LEVANTINO,1,NO DUAL,1,,2
Baetulo,C.,B.41.48,be II / baitolo,Badalona,Barcelona,PLOMO,Monetiforme,,IMPRESO,LEVANTINO,NO DUAL,,,41.45262481,2.24625368,41.45,2.08,-500.0,120.0,-190.0,620.0,be II baidolo,PLOMO,3,MONETIFORME,17,3,IMPRESO,3,LEVANTINO,1,NO DUAL,1,,2
Baetulo,C.,B.41.49,be I[I] / [ba]itol[o],Badalona,Barcelona,PLOMO,Monetiforme,DEXTROGIRA,IMPRESO,LEVANTINO,NO DUAL,,,41.45262481,2.24625368,41.45,2.08,-500.0,120.0,-190.0,620.0,be II baidolo,PLOMO,3,MONETIFORME,17,1,IMPRESO,3,LEVANTINO,1,NO DUAL,1,,2
Baetulo,C.,B.41.52,kas,Badalona,Barcelona,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,,41.45262481,2.24625368,41.45,2.08,-500.0,120.0,-190.0,620.0,gas,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Naüja,B.,PYO.09.01,a.- +s+nadin / taŕt̲i̲nbeleś b.- erek̲o̲ /,Naüja,Pyrénées-Orientales,PIEDRA,PARIETAL/RUPESTRE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,,ss. II-I aC,42.423754225,1.997939825,42.5,2.75,-200.0,-1.0,-100.5,199.0,a.+s+nadin daŕd̲i̲nbeleś b.ereg̲o̲,PIEDRA,2,PARIETAL/RUPESTRE,3,1,INCISION,1,LEVANTINO,1,NO DUAL,1,,2
Cabeço de Mariola,G,A.02.04,seŕtuni,Alfafara,Alicante,CERAMICA,RECIPIENTE,,,LEVANTINO,NO DUAL,CARECE,1er ¼ s. I aC,38.77274828,-0.55552339,38.5,-0.5,-100.0,-76.0,-88.0,24.0,seŕduni,CERAMICA,1,RECIPIENTE,1,3,,5,LEVANTINO,1,NO DUAL,1,CARECE,1
Cabeço de Mariola,G,A.02.05,beleśbi[n]arḿi,Alfafara,Alicante,CERAMICA,RECIPIENTE,,,LEVANTINO,NO DUAL,CARECE,1er ¼ s. I aC,38.77274828,-0.55552339,38.5,-0.5,-100.0,-76.0,-88.0,24.0,beleśbinarḿi,CERAMICA,1,RECIPIENTE,1,3,,5,LEVANTINO,1,NO DUAL,1,CARECE,1
Cabeço de Mariola,G,A.02.06,a) u b) tu c) ]++su d) s,Alfafara,Alicante,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,NO DUAL,CARECE,1er ¼ s. I aC,38.77274828,-0.55552339,38.5,-0.5,-100.0,-76.0,-88.0,24.0,]++su,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,NO DUAL,1,CARECE,1
Cerro de San Cristóbal,F,V.01.03,]+keilduar[,Sinarcas,Valencia,CERAMICA,RECIPIENTE,DEXTROGIRA,INCISION,LEVANTINO,DUAL,CARECE,De niveles superficiales del poblado.,39.73421426,-1.23094428,39.48,-0.38,-500.0,120.0,-190.0,620.0,]+keilduar[,CERAMICA,1,RECIPIENTE,1,1,INCISION,1,LEVANTINO,1,DUAL,2,CARECE,1
La Torre dels Encantats,C.,B.47.12,]bo,Arenys de Mar,Barcelona,CERAMICA,RECIPIENTE,DEXTROGIRA,,LEVANTINO,NO DUAL,,,41.58055665,2.54953867,41.45,2.08,-500.0,120.0,-190.0,620.0,]bo,CERAMICA,1,RECIPIENTE,1,1,,5,LEVANTINO,1,NO DUAL,1,,2
